conversion,germline,ratio,avg_960_to_1010,avg_110_to_160
0.15,0,0.6,0.094031404,
0.15,0.05,0.6,0.115742605,
0.15,0.1,0.6,0.134140708,
0.15,0.15,0.6,0.151780271,
0.15,0.2,0.6,0.163306512,
0.15,0.25,0.6,0.16699191,
0.15,0.3,0.6,0.183798175,
0.15,0.35,0.6,0.163673376,
0.15,0.4,0.6,0.196203188,
0.15,0.45,0.6,0.22744272,
0.15,0.5,0.6,0.205109851,
0.15,0.55,0.6,0.25378028,
0.15,0.6,0.6,0.296780278,
0.15,0.65,0.6,0.359697804,
0.15,0.7,0.6,0.34841488,
0.15,0.75,0.6,0.424960627,
0.15,0.8,0.6,0.481664624,
0.15,0.85,0.6,0.577736033,
0.15,0.9,0.6,0.674598631,
0.15,0.95,0.6,0.814586596,
0.15,1,0.6,1,
0.2,0,0.6,0.1425481,
0.2,0.05,0.6,0.157391663,
0.2,0.1,0.6,0.172849214,
0.2,0.15,0.6,0.174138394,
0.2,0.2,0.6,0.184231114,
0.2,0.25,0.6,0.185777686,
0.2,0.3,0.6,0.221343312,
0.2,0.35,0.6,0.184532698,
0.2,0.4,0.6,0.222421388,
0.2,0.45,0.6,0.275757608,
0.2,0.5,0.6,0.311504406,
0.2,0.55,0.6,0.353497831,
0.2,0.6,0.6,0.348815324,
0.2,0.65,0.6,0.415790822,
0.2,0.7,0.6,0.441551763,
0.2,0.75,0.6,0.534181524,
0.2,0.8,0.6,0.588096133,
0.2,0.85,0.6,0.660107435,
0.2,0.9,0.6,0.752560747,
0.2,0.95,0.6,0.86137668,
0.2,1,0.6,1,
0.25,0,0.6,0.172947859,
0.25,0.05,0.6,0.1760776,
0.25,0.1,0.6,0.16803639,
0.25,0.15,0.6,0.189179024,
0.25,0.2,0.6,0.225836943,
0.25,0.25,0.6,0.185081002,
0.25,0.3,0.6,0.226715159,
0.25,0.35,0.6,0.275346773,
0.25,0.4,0.6,0.307810541,
0.25,0.45,0.6,0.362024788,
0.25,0.5,0.6,0.324563359,
0.25,0.55,0.6,0.384990076,
0.25,0.6,0.6,0.420708508,
0.25,0.65,0.6,0.461470759,
0.25,0.7,0.6,0.545352984,
0.25,0.75,0.6,0.590807906,
0.25,0.8,0.6,0.639893343,
0.25,0.85,0.6,0.717463002,
0.25,0.9,0.6,0.800534025,
0.25,0.95,0.6,0.896544788,
0.25,1,0.6,1,
0.3,0,0.6,0.17586241,
0.3,0.05,0.6,0.182925147,
0.3,0.1,0.6,0.222706071,
0.3,0.15,0.6,0.185905949,
0.3,0.2,0.6,0.22164272,
0.3,0.25,0.6,0.26630408,
0.3,0.3,0.1,0.292075704,
0.3,0.35,0.1,0.342960943,
0.3,0.4,0.1,0.300652524,
0.3,0.45,0.1,0.36193179,
0.3,0.5,0.1,0.415444169,
0.3,0.55,0.1,0.4357657,
0.3,0.6,0.1,0.481048186,
0.3,0.65,0.1,0.547310304,
0.3,0.7,0.1,0.592031582,
0.3,0.75,0.1,0.6357898,
0.3,0.8,0.1,0.696805814,
0.3,0.85,0.1,0.761021339,
0.3,0.9,0.1,0.833253065,
0.3,0.95,0.1,0.916184186,
0.3,1,0.1,1,
0.35,0,0.6,0.214753624,
0.35,0.05,0.6,0.194724539,
0.35,0.1,0.6,0.214605133,
0.35,0.15,0.6,0.251706943,
0.35,0.2,0.6,0.28589081,
0.35,0.25,0.6,0.325883835,
0.35,0.3,0.1,0.348115547,
0.35,0.35,0.1,0.333048639,
0.35,0.4,0.1,0.380282239,
0.35,0.45,0.1,0.425529671,
0.35,0.5,0.1,0.439410949,
0.35,0.55,0.1,0.496238484,
0.35,0.6,0.1,0.5497545,
0.35,0.65,0.1,0.588738786,
0.35,0.7,0.1,0.626661694,
0.35,0.75,0.1,0.684813384,
0.35,0.8,0.1,0.731756176,
0.35,0.85,0.1,0.791042906,
0.35,0.9,0.1,0.856388143,
0.35,0.95,0.1,0.927285173,
0.35,1,0.1,1,
0.4,0,0.6,0.20926102,
0.4,0.05,0.6,0.245308965,
0.4,0.1,0.6,0.284970661,
0.4,0.15,0.6,0.313510731,
0.4,0.2,0.6,0.358554792,
0.4,0.25,0.6,0.305428706,
0.4,0.3,0.1,0.365111241,
0.4,0.35,0.1,0.40781328,
0.4,0.4,0.1,0.42159802,
0.4,0.45,0.1,0.447556737,
0.4,0.5,0.1,0.512576749,
0.4,0.55,0.1,0.552723616,
0.4,0.6,0.1,0.588402641,
0.4,0.65,0.1,0.621559596,
0.4,0.7,0.1,0.667346692,
0.4,0.75,0.1,0.716319957,
0.4,0.8,0.1,0.766507504,
0.4,0.85,0.1,0.819473731,
0.4,0.9,0.1,0.875346576,
0.4,0.95,0.1,0.942017106,
0.4,1,0.1,1,
0.45,0,0.6,0.284206431,
0.45,0.05,0.6,0.307903057,
0.45,0.1,0.6,0.351124686,
0.45,0.15,0.6,0.300290847,
0.45,0.2,0.6,0.347563816,
0.45,0.25,0.6,0.384235163,
0.45,0.3,0.1,0.428555225,
0.45,0.35,0.1,0.437902429,
0.45,0.4,0.1,0.465457075,
0.45,0.45,0.1,0.53173569,
0.45,0.5,0.1,0.556627996,
0.45,0.55,0.1,0.59276682,
0.45,0.6,0.1,0.621549786,
0.45,0.65,0.1,0.657684904,
0.45,0.7,0.1,0.704355349,
0.45,0.75,0.1,0.74463829,
0.45,0.8,0.1,0.791510345,
0.45,0.85,0.1,0.841263761,
0.45,0.9,0.1,0.889947602,
0.45,0.95,0.1,0.949079912,
0.45,1,0.1,1,
0.5,0,0.6,0.3542852,
0.5,0.05,0.6,0.303914814,
0.5,0.1,0.6,0.340034404,
0.5,0.15,0.6,0.377103955,
0.5,0.2,0.6,0.421483327,
0.5,0.25,0.6,0.427288218,
0.5,0.3,0.1,0.446066414,
0.5,0.35,0.1,0.495987855,
0.5,0.4,0.1,0.545096475,
0.5,0.45,0.1,0.559550184,
0.5,0.5,0.1,0.600142786,
0.5,0.55,0.1,0.623913467,
0.5,0.6,0.1,0.657921961,
0.5,0.65,0.1,0.699902775,
0.5,0.7,0.1,0.732962084,
0.5,0.75,0.1,0.774931718,
0.5,0.8,0.1,0.814502845,
0.5,0.85,0.1,0.85922962,
0.5,0.9,0.1,0.904095237,
0.5,0.95,0.1,0.957044643,
0.5,1,0.1,1,
0.55,0,0.6,0.349245888,
0.55,0.05,0.6,0.380754549,
0.55,0.1,0.6,0.421551031,
0.55,0.15,0.6,0.42133521,
0.55,0.2,0.6,0.440768233,
0.55,0.25,0.6,0.481070629,
0.55,0.3,0.1,0.530393231,
0.55,0.35,0.1,0.553242473,
0.55,0.4,0.1,0.575561284,
0.55,0.45,0.1,0.600516671,
0.55,0.5,0.1,0.631779445,
0.55,0.55,0.1,0.66028198,
0.55,0.6,0.1,0.697195867,
0.55,0.65,0.1,0.727561976,
0.55,0.7,0.1,0.765489663,
0.55,0.75,0.1,0.801327749,
0.55,0.8,0.1,0.838474351,
0.55,0.85,0.1,0.876665941,
0.55,0.9,0.1,0.917767951,
0.55,0.95,0.1,0.962730502,
0.55,1,0.1,1,
0.6,0,0.6,0.428955663,
0.6,0.05,0.6,0.433198596,
0.6,0.1,0.6,0.4454452,
0.6,0.15,0.6,0.482965339,
0.6,0.2,0.6,0.529780667,
0.6,0.25,0.6,0.550036467,
0.6,0.3,0.1,0.56460979,
0.6,0.35,0.1,0.598914584,
0.6,0.4,0.1,0.612374843,
0.6,0.45,0.1,0.639179812,
0.6,0.5,0.1,0.674192035,
0.6,0.55,0.1,0.705031445,
0.6,0.6,0.1,0.727899414,
0.6,0.65,0.1,0.763397959,
0.6,0.7,0.1,0.790482678,
0.6,0.75,0.1,0.823975306,
0.6,0.8,0.1,0.858072082,
0.6,0.85,0.1,0.891723643,
0.6,0.9,0.1,0.930307335,
0.6,0.95,0.1,0.969812892,
0.6,1,0.1,1,
0.65,0,0.6,0.464202375,
0.65,0.05,0.6,0.506971898,
0.65,0.1,0.6,0.540957549,
0.65,0.15,0.6,0.554860888,
0.65,0.2,0.6,0.568065953,
0.65,0.25,0.6,0.599661916,
0.65,0.3,0.1,0.608975288,
0.65,0.35,0.1,0.634542635,
0.65,0.4,0.1,0.658424478,
0.65,0.45,0.1,0.691037904,
0.65,0.5,0.1,0.713610271,
0.65,0.55,0.1,0.735918706,
0.65,0.6,0.1,0.765875,
0.65,0.65,0.1,0.793402357,
0.65,0.7,0.1,0.81994532,
0.65,0.75,0.1,0.845471071,
0.65,0.8,0.1,0.876999247,
0.65,0.85,0.1,0.907980584,
0.65,0.9,0.1,0.939020708,
0.65,0.95,0.1,0.975241998,
0.65,1,0.1,1,
0.7,0,0.6,0.554990312,
0.7,0.05,0.6,0.562236649,
0.7,0.1,0.6,0.590446824,
0.7,0.15,0.6,0.5994436,
0.7,0.2,0.6,0.620753525,
0.7,0.25,0.6,0.637990716,
0.7,0.3,0.1,0.662992592,
0.7,0.35,0.1,0.690766773,
0.7,0.4,0.1,0.7094625,
0.7,0.45,0.1,0.727252424,
0.7,0.5,0.1,0.752834124,
0.7,0.55,0.1,0.775265345,
0.7,0.6,0.1,0.796808847,
0.7,0.65,0.1,0.823431286,
0.7,0.7,0.1,0.845132884,
0.7,0.75,0.1,0.873007104,
0.7,0.8,0.1,0.899019659,
0.7,0.85,0.1,0.923649049,
0.7,0.9,0.1,0.950588376,
0.7,0.95,0.1,0.976045347,
0.7,1,0.1,1,
0.75,0,0.6,0.60293951,
0.75,0.05,0.6,0.628358839,
0.75,0.1,0.6,0.639518208,
0.75,0.15,0.6,0.663481306,
0.75,0.2,0.6,0.687104908,
0.75,0.25,0.6,0.701221025,
0.75,0.3,0.1,0.717824792,
0.75,0.35,0.1,0.732387869,
0.75,0.4,0.1,0.754876527,
0.75,0.45,0.1,0.774366137,
0.75,0.5,0.1,0.790741569,
0.75,0.55,0.1,0.813197486,
0.75,0.6,0.1,0.832334735,
0.75,0.65,0.1,0.851663208,
0.75,0.7,0.1,0.871499686,
0.75,0.75,0.1,0.892388345,
0.75,0.8,0.1,0.917567353,
0.75,0.85,0.1,0.936004373,
0.75,0.9,0.1,0.957765261,
0.75,0.95,0.1,0.983308227,
0.75,1,0.1,1,
0.8,0,0.6,0.687778637,
0.8,0.05,0.6,0.698853667,
0.8,0.1,0.6,0.711632737,
0.8,0.15,0.6,0.723873455,
0.8,0.2,0.6,0.737403124,
0.8,0.25,0.6,0.756389067,
0.8,0.3,0.1,0.769970145,
0.8,0.35,0.1,0.787618525,
0.8,0.4,0.1,0.800166173,
0.8,0.45,0.1,0.817695818,
0.8,0.5,0.1,0.832325388,
0.8,0.55,0.1,0.849085486,
0.8,0.6,0.1,0.866732818,
0.8,0.65,0.1,0.879285345,
0.8,0.7,0.1,0.896593635,
0.8,0.75,0.1,0.914268186,
0.8,0.8,0.1,0.931518873,
0.8,0.85,0.1,0.946268971,
0.8,0.9,0.1,0.970098208,
0.8,0.95,0.1,0.984712624,
0.8,1,0.1,1,
0.85,0,0.6,0.75862722,
0.85,0.05,0.6,0.769237871,
0.85,0.1,0.6,0.778192063,
0.85,0.15,0.6,0.789144218,
0.85,0.2,0.6,0.800152529,
0.85,0.25,0.6,0.815533645,
0.85,0.3,0.1,0.82705878,
0.85,0.35,0.1,0.838098178,
0.85,0.4,0.1,0.851482045,
0.85,0.45,0.1,0.863527845,
0.85,0.5,0.1,0.873936351,
0.85,0.55,0.1,0.885591218,
0.85,0.6,0.1,0.897908708,
0.85,0.65,0.1,0.910842531,
0.85,0.7,0.1,0.9227288,
0.85,0.75,0.1,0.937382516,
0.85,0.8,0.1,0.9532946,
0.85,0.85,0.1,0.962215012,
0.85,0.9,0.1,0.975318435,
0.85,0.95,0.1,0.989936641,
0.85,1,0.1,1,
0.9,0,0.6,0.836298841,
0.9,0.05,0.6,0.843608971,
0.9,0.1,0.6,0.849668757,
0.9,0.15,0.6,0.858445269,
0.9,0.2,0.6,0.86615362,
0.9,0.25,0.6,0.87246139,
0.9,0.3,0.1,0.882077608,
0.9,0.35,0.1,0.889956206,
0.9,0.4,0.1,0.899352394,
0.9,0.45,0.1,0.909018418,
0.9,0.5,0.1,0.916251094,
0.9,0.55,0.1,0.924541937,
0.9,0.6,0.1,0.934700182,
0.9,0.65,0.1,0.943090988,
0.9,0.7,0.1,0.950233404,
0.9,0.75,0.1,0.96203459,
0.9,0.8,0.1,0.966159673,
0.9,0.85,0.1,0.976542037,
0.9,0.9,0.1,0.98748051,
0.9,0.95,0.1,0.995014282,
0.9,1,0.1,1,
0.95,0,0.6,0.917397514,
0.95,0.05,0.6,0.920252169,
0.95,0.1,0.6,0.922421763,
0.95,0.15,0.6,0.929517116,
0.95,0.2,0.6,0.93111031,
0.95,0.25,0.6,0.937666302,
0.95,0.3,0.1,0.942467184,
0.95,0.35,0.1,0.948412361,
0.95,0.4,0.1,0.949049092,
0.95,0.45,0.1,0.956802894,
0.95,0.5,0.1,0.961876304,
0.95,0.55,0.1,0.964216059,
0.95,0.6,0.1,0.969471051,
0.95,0.65,0.1,0.97338272,
0.95,0.7,0.1,0.978201276,
0.95,0.75,0.1,0.980085825,
0.95,0.8,0.1,0.988110567,
0.95,0.85,0.1,0.990626814,
0.95,0.9,0.1,0.994450175,
0.95,0.95,0.1,0.997589865,
0.95,1,0.1,1,
1,0,0.6,1,
1,0.05,0.6,1,
1,0.1,0.6,1,
1,0.15,0.6,1,
1,0.2,0.6,1,
1,0.25,0.6,1,
1,0.3,0.1,1,
1,0.35,0.1,1,
1,0.4,0.1,1,
1,0.45,0.1,1,
1,0.5,0.1,1,
1,0.55,0.1,1,
1,0.6,0.1,1,
1,0.65,0.1,1,
1,0.7,0.1,1,
1,0.75,0.1,1,
1,0.8,0.1,1,
1,0.85,0.1,1,
1,0.9,0.1,1,
1,0.95,0.1,1,
1,1,0.1,1,
