 ,Poly_size,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,poly_rate_dr,poly_carrier,poly_r2,gen,mono_size,p13,p14,p15,p16,p17,p18,p19,p20,mono_rate_dr,mono_carrier,mono_r2,total,poly_mate_dr,poly_mate_r2,mono_mate_dr,mono_mate_r2,p40,p41,p42,p43,p44,p45,p46,p47,Poly_total_ants,Mono_total_ants,Native_total_ants,Poly_ant_biomass,Total_ants,Native,Poly_total_ants,Poly_ant_biomass,Mono_total_ants,Total_ant_biomass,Native_ant_biomss
,29984.29648,10697.8995,4178.78392,2232.306533,1662.005025,1398.819095,1205.035176,1046.557789,911.1758794,792.0201005,694.9698492,607.4221106,4557.301508,0.0,0.0,0.0,-29,48837.60302,21173.32161,8693.788945,5253.628141,4344.768844,3974.81407,3687.170854,1710.110553,0,0.0,0.0,0.0,78821.8995,1.0,0.0,1.0,0.0,,,,,,,,,4926857583.971811,2877407830.392229,,2956114550.3830867,5833522380.775316,,4926857583.971811,2956114550.3830867,2877407830.392229,5833522380.775316,
,30528.35176,11493.32663,3903.432161,2294.778894,1684.0,1388.472362,1198.497487,1040.688442,907.5778894,791.7537688,687.8241206,606.0603015,4531.939698,0.0,0.0,0.0,-28,47965.64322,20731.50754,8564.844221,5192.949749,4239.869347,3887.512563,3644.487437,1704.472362,0,0.0,0.0,0.0,78493.99497,0.093263534,0.0,0.087297044,0.0,,,,,,,,,4919642027.891843,2830731039.6625156,,2951785216.7351055,5782516256.397621,,4919642027.891843,2951785216.7351055,2830731039.6625156,5782516256.397621,
,30693.96482,11470.69347,4165.306533,2162.020101,1744.21608,1413.904523,1193.467337,1038.723618,903.879397,791.1055276,691.361809,601.3517588,4517.934673,0.004097833,0.008195666,0.0,-27,47219.13568,20440.27638,8343.944724,5145.40201,4213.703518,3813.361809,3576.567839,1685.879397,0,0.004120346,0.008240693,0.0,77913.1005,0.124008603,0.0,0.139885327,0.0,,,,,,,,,4928911118.01605,2789191946.18059,,2957346670.80963,5746538616.99022,,4928911118.01605,2957346670.80963,2789191946.18059,5746538616.99022,
,30812.30653,11506.55779,4157.190955,2288.256281,1642.748744,1465.170854,1216.557789,1034.38191,904.3819095,788.6733668,693.5376884,604.9547739,4509.894472,0.01074787,0.021495737,0.000346224,-26,46536.94472,20172.61307,8219.472362,4994.39196,4184.507538,3791.663317,3513.040201,1661.256281,0,0.014060505,0.02812102,0.0,77349.25126,0.136538915,8.44e-07,0.183724281,0.0,,,,,,,,,4942779595.1134205,2750555543.3570857,,2965667757.0680523,5716223300.425138,,4942779595.1134205,2965667757.0680523,2750555543.3570857,5716223300.425138,
,30943.8794,11533.57286,4178.165829,2289.145729,1737.522613,1381.261307,1261.211055,1056.603015,900.5628141,791.5527638,691.5678392,608.6532663,4514.060302,0.019055618,0.038111238,0.001099955,-25,45899.71357,19922.57286,8115.467337,4918.663317,4056.155779,3768.306533,3494.266332,1624.281407,0,0.030910835,0.061821665,3.72e-05,76843.59296,0.144185427,3.12e-05,0.225308382,8.31e-06,,,,,,,,,4966238682.175609,2710854704.8553195,,2979743209.305365,5690597914.160685,,4966238682.175609,2979743209.305365,2710854704.8553195,5690597914.160685,
,31107.25126,11583.31658,4194.954774,2306.472362,1741.949749,1461.974874,1186.849246,1095.773869,920.4673367,788.0703518,692.7688442,607.7236181,4526.929648,0.02844636,0.056892719,0.002232063,-24,45250.88945,19618.82915,8032.889447,4862.542714,3995.246231,3649.346734,3472.658291,1619.376884,0,0.053731362,0.107462714,0.000191649,76358.1407,0.152238161,0.000127966,0.265428643,3.08e-05,,,,,,,,,4995329032.855277,2671279758.7568874,,2997197419.713166,5668477178.470054,,4995329032.855277,2997197419.713166,2671279758.7568874,5668477178.470054,
,31247.39196,11612.61307,4213.623116,2316.773869,1754.959799,1461.819095,1260.18593,1029.286432,956.3065327,806.3869347,690.5276382,607.5678392,4537.341709,0.039368857,0.078737719,0.003646997,-23,44523.67839,19262.71859,7913.763819,4816.753769,3954.884422,3598.246231,3364.487437,1612.824121,0,0.080889934,0.161779869,0.00061773,75771.07035,0.162818291,0.000284294,0.288446955,7.24e-05,,,,,,,,,5024570987.698995,2629384237.704009,,3014742592.6193967,5644126830.323406,,5024570987.698995,3014742592.6193967,2629384237.704009,5644126830.323406,
,31355.1206,11614.82412,4228.155779,2327.673367,1761.974874,1474.798995,1258.165829,1093.567839,898.7638191,836.3517588,708.1155779,607.0502513,4545.678392,0.052485131,0.104970221,0.005417102,-22,43682.94472,18798.94975,7770.547739,4753.668342,3916.582915,3561.507538,3319.241206,1562.447236,0,0.105372462,0.210744905,0.001491517,75038.06533,0.085870447,0.000579931,0.215009538,0.000167868,,,,,,,,,5053119201.573265,2590070027.479043,,3031871520.9439588,5621941548.423002,,5053119201.573265,3031871520.9439588,2590070027.479043,5621941548.423002,
,31459.79397,11619.39196,4235.502513,2344.603015,1770.58794,1480.442211,1268.58794,1091.934673,954.1256281,786.7688442,734.1557789,622.0201005,4551.673367,0.065032037,0.130064065,0.007539204,-21,42823.46231,18334.82412,7594.839196,4671.708543,3869.452261,3529.763819,3284.20603,1538.668342,0,0.122095106,0.244190221,0.003185446,74283.25628,0.083889678,0.00094839,0.181084869,0.000309407,,,,,,,,,5080796338.23978,2554294033.087792,,3048477802.943868,5602771836.03166,,5080796338.23978,3048477802.943868,2554294033.087792,5602771836.03166,
,31491.05025,11555.07538,4244.175879,2346.432161,1787.226131,1488.462312,1274.211055,1100.045226,951.8944724,834.3668342,690.8492462,644.6633166,4573.648241,0.079690255,0.159380528,0.009743406,-20,41960.99497,17897.72864,7420.145729,4570.628141,3805.98995,3489.879397,3254.100503,1522.522613,0,0.135532849,0.271065744,0.005824078,73452.04523,0.104254859,0.001514963,0.161502447,0.000517517,,,,,,,,,5107502704.866823,2516207568.5736995,,3064501622.920094,5580709191.4937935,,5107502704.866823,3064501622.920094,2516207568.5736995,5580709191.4937935,
