 ,Poly_size,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,poly_rate_dr,poly_carrier,poly_r2,gen,mono_size,p13,p14,p15,p16,p17,p18,p19,p20,mono_rate_dr,mono_carrier,mono_r2,total,poly_mate_dr,poly_mate_r2,mono_mate_dr,mono_mate_r2,p40,p41,p42,p43,p44,p45,p46,p47,Poly_total_ants,Mono_total_ants,Native_total_ants,Poly_ant_biomass,Total_ants,Native,Poly_total_ants,Poly_ant_biomass,Mono_total_ants,Total_ant_biomass,Native_ant_biomss
,29968.28643,10687.47739,4180.773869,2225.050251,1659.678392,1398.075377,1208.316583,1045.929648,909.9045226,793.4773869,693.6633166,608.5628141,4557.376884,0.0,0.0,0.0,-29,48839.58794,21177.8392,8690.562814,5251.160804,4346.356784,3974.869347,3685.507538,1713.291457,0,0.0,0.0,0.0,78807.87437,1.0,0.0,1.0,0.0,,,,,,,,,4925826908.336948,2877643714.197498,,2955496145.002169,5833139859.199667,,4925826908.336948,2955496145.002169,2877643714.197498,5833139859.199667,
,30527.16583,11491.8794,3901.110553,2305.708543,1678.492462,1386.623116,1198.79397,1044.025126,906.2060302,791.3467337,690.4673367,605.2914573,4527.221106,0.0,0.0,0.0,-28,47963.63317,20727.06533,8566.155779,5198.321608,4238.361809,3888.482412,3644.653266,1700.592965,0,0.0,0.0,0.0,78490.79899,0.063738872,0.0,0.059779318,0.0,,,,,,,,,4918781783.526985,2830454874.975003,,2951269070.116191,5781723945.091194,,4918781783.526985,2951269070.116191,2830454874.975003,5781723945.091194,
,30702.94975,11478.71357,4170.41206,2157.201005,1752.748744,1409.040201,1193.221106,1038.663317,907.678392,788.5577889,691.1005025,603.9045226,4511.708543,0.002751552,0.005503105,0.0,-27,47236.19598,20442.01005,8347.653266,5152.668342,4217.321608,3810.964824,3575.58794,1689.98995,0,0.002804067,0.005608133,0.0,77939.14573,0.08484637,0.0,0.095614567,0.0,,,,,,,,,4928253291.191954,2790454780.7112203,,2956951974.7151723,5747406755.426393,,4928253291.191954,2956951974.7151723,2790454780.7112203,5747406755.426393,
,30820.42714,11507.64824,4157.753769,2293.19598,1638.944724,1473.175879,1213.959799,1034.623116,904.1758794,792.9497487,689.4020101,606.4371859,4508.160804,0.007309453,0.014618903,0.000243874,-26,46554.23116,20182.67337,8218.557789,4997.467337,4191.316583,3796.527638,3512.974874,1654.713568,0,0.009509729,0.019019459,0.0,77374.65829,0.093463664,8.45e-07,0.125688995,0.0,,,,,,,,,4944191650.72031,2751329009.095152,,2966514990.432186,5717843999.527338,,4944191650.72031,2966514990.432186,2751329009.095152,5717843999.527338,
,30960.01005,11550.0402,4178.351759,2289.809045,1739.19598,1376.005025,1267.201005,1053.703518,901.4020101,790.3316583,695.1708543,605.0552764,4513.743719,0.012955451,0.025910898,0.000755444,-25,45939.83417,19940.84422,8123.879397,4919.643216,4054.331658,3774.582915,3498.969849,1627.582915,0,0.021159034,0.042318077,2.94e-05,76899.84422,0.099174912,2.53e-05,0.154153035,3.48e-06,,,,,,,,,4966200132.626184,2713410932.201524,,2979720079.575711,5693131011.777235,,4966200132.626184,2979720079.575711,2713410932.201524,5693131011.777235,
,31097.96482,11587.33668,4198.437186,2301.703518,1737.482412,1461.180905,1183.663317,1098.095477,917.9396985,788.0653266,692.7738693,610.0854271,4521.201005,0.019466993,0.038933981,0.001524331,-24,45319.1206,19672.79899,8028.924623,4867.015075,3995.296482,3650.668342,3481.396985,1623.020101,0,0.036848106,0.073696215,0.000148048,76417.08543,0.104960205,0.000101528,0.182062995,2.04e-05,,,,,,,,,4991274942.370801,2674246156.823901,,2994764965.4224806,5669011122.246382,,4991274942.370801,2994764965.4224806,2674246156.823901,5669011122.246382,
,31260.70854,11638.74874,4214.427136,2318.954774,1749.552764,1461.844221,1256.190955,1027.266332,958.7939698,802.2914573,690.120603,608.1859296,4534.331658,0.027155784,0.054311564,0.002521709,-23,44623.58291,19339.0201,7939.271357,4816.98995,3952.40201,3596.175879,3365.301508,1614.422111,0,0.055852289,0.111704588,0.000480139,75884.29146,0.112277111,0.000208909,0.198282161,4.37e-05,,,,,,,,,5020559171.64496,2630594132.194802,,3012335502.986976,5642929635.181778,,5020559171.64496,3012335502.986976,2630594132.194802,5642929635.181778,
,31419.09548,11674.98995,4238.718593,2332.517588,1764.155779,1470.291457,1260.628141,1088.929648,896.3517588,838.4924623,703.5879397,605.5276382,4544.904523,0.036391391,0.072782772,0.003765019,-22,43896.31658,18952.53769,7811.78392,4773.879397,3919.773869,3559.964824,3317.175879,1561.201005,0,0.073214474,0.146428985,0.001157845,75315.41206,0.059282477,0.000405253,0.147611528,0.000104233,,,,,,,,,5051498239.30727,2593710642.3973217,,3030898943.584362,5624609585.981684,,5051498239.30727,3030898943.584362,2593710642.3973217,5624609585.981684,
,31579.04523,11702.1407,4264.251256,2351.241206,1777.849246,1485.281407,1265.060302,1094.417085,949.4020101,784.3819095,735.4221106,617.9396985,4551.658291,0.045620278,0.091240552,0.005269244,-21,43182.62312,18581.86935,7658.58794,4701.718593,3885.919598,3531.557789,3283.959799,1539.01005,0,0.085487356,0.170974734,0.002424001,74761.66834,0.057922758,0.00066133,0.124311658,0.000200738,,,,,,,,,5084501250.270633,2562872623.888117,,3050700750.1623797,5613573374.050497,,5084501250.270633,3050700750.1623797,2562872623.888117,5613573374.050497,
,31710.79899,11724.35678,4269.20603,2363.718593,1792.226131,1497.361809,1278.447236,1098.557789,954.3115578,830.9346734,686.8743719,646.6180905,4568.18593,0.056646085,0.113292201,0.006920054,-20,42473.01508,18239.99497,7510.135678,4611.663317,3830.819095,3501.959799,3257.472362,1520.969849,0,0.095472463,0.19094493,0.004342859,74183.81407,0.072064538,0.001076096,0.111274603,0.000356159,,,,,,,,,5116501311.685698,2530108984.4846497,,3069900787.0114183,5600009771.496068,,5116501311.685698,3069900787.0114183,2530108984.4846497,5600009771.496068,
,31818.23116,11715.36683,4289.633166,2370.919598,1800.959799,1509.773869,1287.894472,1109.527638,958.0753769,834.3969849,728.7035176,604.2462312,4608.733668,0.070109583,0.140219161,0.008817111,-19,41765.74372,17914.71859,7376.256281,4523.115578,3754.115578,3451.824121,3232.015075,1513.698492,0,0.102808652,0.205617362,0.006807811,73583.97487,0.093577373,0.001561987,0.10435115,0.000585442,,,,,,,,,5147464414.545064,2494142725.1507797,,3088478648.7270384,5582621373.877818,,5147464414.545064,3088478648.7270384,2494142725.1507797,5582621373.877818,
,31850.09045,11660.86935,4279.507538,2385.20603,1810.070352,1512.894472,1298.472362,1118.251256,966.8844221,836.4773869,731.879397,640.0904523,4609.487437,0.086219617,0.172439226,0.011000441,-18,41035.47739,17586.92462,7241.336683,4450.025126,3689.728643,3385.030151,3185.788945,1496.643216,0,0.107894045,0.215788075,0.009551544,72885.56784,0.11821694,0.002175427,0.101693244,0.000908482,,,,,,,,,5174885743.870527,2453118713.482747,,3104931446.322316,5558050159.805063,,5174885743.870527,3104931446.322316,2453118713.482747,5558050159.805063,
,31843.9196,11584.61307,4264.798995,2379.889447,1821.788945,1522.954774,1303.974874,1126.969849,975.3517588,846.4070352,734.0050251,643.3969849,4639.768844,0.104335429,0.20867093,0.013570937,-17,40281.70854,17235.44724,7126.718593,4365.472362,3628.748744,3328.251256,3121.61809,1475.452261,0,0.110205412,0.220410874,0.012255184,72125.62814,0.143169829,0.003002495,0.11401107,0.001397847,,,,,,,,,5201085766.535278,2409938529.089942,,3120651459.921167,5530589989.011108,,5201085766.535278,3120651459.921167,2409938529.089942,5530589989.011108,
,31767.60804,11453.57286,4247.673367,2371.467337,1815.78392,1531.919598,1314.492462,1131.899497,982.3567839,853.6180905,741.9396985,645.6482412,4677.236181,0.122980628,0.245961256,0.016653709,-16,39459.69347,16814.1608,6980.718593,4306.015075,3562.271357,3274.427136,3072.949749,1449.150754,0,0.113813528,0.227626985,0.014598945,71227.30151,0.166127824,0.00409677,0.138417302,0.002038585,,,,,,,,,5223977681.487689,2368531188.1308656,,3134386608.8926134,5502917797.023479,,5223977681.487689,3134386608.8926134,2368531188.1308656,5502917797.023479,
,31643.06533,11307.76884,4205.190955,2370.914573,1814.728643,1528.974874,1319.311558,1140.311558,986.5477387,859.0201005,749.718593,653.1005025,4707.477387,0.141703166,0.283406281,0.020009538,-15,38606.8593,16389.03518,6814.055276,4223.417085,3519.01005,3215.271357,3023.718593,1422.351759,0,0.120148869,0.240297734,0.016419945,70249.92462,0.186165211,0.00542165,0.161443714,0.002858837,,,,,,,,,5240817662.76796,2326701852.253583,,3144490597.6607757,5471192449.914358,,5240817662.76796,3144490597.6607757,2326701852.253583,5471192449.914358,
,31443.62312,11127.41206,4159.201005,2349.542714,1812.236181,1526.477387,1315.733668,1144.899497,993.2512563,863.6130653,752.3417085,658.8844221,4740.030151,0.159609528,0.319219055,0.023566732,-14,37766.00503,15981.0603,6652.537688,4129.658291,3451.291457,3180.366834,2969.271357,1401.819095,0,0.126967482,0.25393494,0.017800907,69209.62814,0.205486588,0.006924787,0.182572126,0.003842179,,,,,,,,,5248559873.293842,2285258716.0245256,,3149135923.9763055,5434394640.000832,,5248559873.293842,3149135923.9763055,2285258716.0245256,5434394640.000832,
,31182.60804,10915.76884,4108.723618,2323.582915,1797.41206,1523.38191,1313.899497,1140.547739,996.6984925,866.6884422,757.758794,661.3567839,4776.788945,0.17691505,0.353830136,0.027295828,-13,36952.67337,15591.17085,6502.311558,4038.688442,3382.904523,3119.562814,2938.758794,1379.276382,0,0.134393945,0.26878792,0.019034765,68135.28141,0.22406702,0.008413726,0.202636256,0.004936314,,,,,,,,,5248750231.3795185,2244039505.457311,,3149250138.827711,5393289644.285023,,5248750231.3795185,3149250138.827711,2244039505.457311,5393289644.285023,
,30820.28141,10647.09548,4034.366834,2302.844221,1779.502513,1511.050251,1309.125628,1139.296482,993.1658291,870.5376884,758.4773869,666.0,4808.819095,0.193484548,0.386969045,0.030912173,-12,36121.22613,15198.1608,6351.819095,3954.577889,3311.361809,3059.075377,2884.633166,1361.59799,0,0.142529819,0.285059588,0.020099603,66941.50754,0.243008864,0.009973187,0.221489844,0.006075144,,,,,,,,,5239178738.096495,2199851896.097362,,3143507242.857897,5343359138.955259,,5239178738.096495,3143507242.857897,2199851896.097362,5343359138.955259,
,30419.87437,10375.08543,3950.628141,2264.417085,1766.030151,1495.577889,1299.542714,1135.130653,991.4824121,869.0150754,762.6180905,666.2763819,4844.070352,0.209528513,0.419057025,0.034209647,-11,35278.34673,14783.75377,6205.969849,3874.959799,3249.658291,2996.341709,2828.376884,1339.286432,0,0.151488583,0.30297704,0.021358183,65698.22111,0.262850412,0.011291458,0.240413633,0.007227004,,,,,,,,,5223567118.857894,2155677674.051,,3134140271.3147364,5289817945.365736,,5223567118.857894,3134140271.3147364,2155677674.051,5289817945.365736,
,29954.78392,10079.74372,3855.025126,2224.38191,1736.482412,1487.110553,1285.100503,1126.306533,988.2663317,865.1658291,761.5175879,670.6432161,4875.040201,0.224754759,0.449509568,0.037428037,-10,34418.99497,14351.05025,6044.125628,3799.98995,3191.954774,2944.41206,2771.849246,1315.613065,0,0.161341472,0.322682884,0.022678719,64373.77889,0.284127281,0.012674882,0.259974337,0.008272923,,,,,,,,,5198441857.2764015,2113111855.517446,,3119065114.365841,5232176969.883287,,5198441857.2764015,3119065114.365841,2113111855.517446,5232176969.883287,
,29415.66834,9740.974874,3756.477387,2175.155779,1707.537688,1460.859296,1279.276382,1113.427136,981.4824121,863.2110553,758.0,668.2110553,4911.055276,0.239323844,0.478647688,0.04037257,-9,33599.12563,13949.44724,5890.879397,3710.507538,3135.326633,2894.085427,2726.919598,1291.959799,0,0.171828899,0.343657814,0.024161556,63014.79397,0.306122894,0.013782765,0.279837312,0.009279125,,,,,,,,,5165180617.471323,2072321054.013137,,3099108370.482794,5171429424.495931,,5165180617.471323,3099108370.482794,2072321054.013137,5171429424.495931,
,28827.64322,9397.38191,3646.060302,2129.261307,1670.954774,1436.165829,1254.939698,1107.39196,970.6281407,857.4723618,756.5326633,665.5477387,4935.306533,0.253280915,0.506561794,0.043131094,-8,32774.8392,13525.35678,5744.281407,3633.899497,3069.180905,2849.638191,2682.829146,1269.653266,0,0.182329101,0.364658236,0.025806203,61602.48241,0.328141121,0.015072465,0.300667859,0.010137382,,,,,,,,,5120345358.36883,2032546669.988882,,3072207215.021298,5104753885.0101795,,5120345358.36883,3072207215.021298,2032546669.988882,5104753885.0101795,
,28164.90452,9021.959799,3535.628141,2068.788945,1638.979899,1404.984925,1233.648241,1085.824121,962.3316583,846.2211055,750.0050251,662.638191,4953.894472,0.266600688,0.533201422,0.045688424,-7,31960.07538,13121.12563,5586.728643,3556.658291,3013.432161,2789.81407,2643.763819,1248.552764,0,0.193044382,0.386088693,0.027446969,60124.9799,0.350166995,0.01610803,0.321694382,0.010957796,,,,,,,,,5062990199.04424,1992541397.5900319,,3037794119.4265437,5030335517.016576,,5062990199.04424,3037794119.4265437,1992541397.5900319,5030335517.016576,
,27455.95477,8640.482412,3397.085427,2014.974874,1596.286432,1380.01005,1208.241206,1066.748744,943.0653266,839.5879397,741.3819095,657.5577889,4970.532663,0.27893501,0.557870005,0.04811038,-6,31120.86432,12668.13065,5447.296482,3478.246231,2958.959799,2743.115578,2589.753769,1235.361809,0,0.203996392,0.407992739,0.029135902,58576.8191,0.372276804,0.017197993,0.342593211,0.011702675,,,,,,,,,4999336765.819623,1953586352.8879502,,2999602059.4917736,4953188412.379724,,4999336765.819623,2999602059.4917736,1953586352.8879502,4953188412.379724,
,26691.98492,8229.170854,3277.145729,1946.170854,1556.562814,1342.336683,1183.788945,1043.839196,926.8994975,820.2211055,734.3015075,650.3015075,4981.246231,0.290680603,0.581361161,0.05052024,-5,30302.1206,12256.54774,5274.668342,3409.854271,2901.090452,2699.316583,2548.864322,1211.778894,0,0.215081558,0.430163131,0.030911664,56994.10553,0.394215246,0.018327739,0.363847884,0.012400163,,,,,,,,,4924368704.863948,1915218244.889587,,2954621222.918369,4869839467.807956,,4924368704.863948,2954621222.918369,1915218244.889587,4869839467.807956,
,25913.54271,7833.361809,3142.331658,1887.492462,1507.698492,1310.241206,1151.286432,1021.447236,906.3015075,807.678392,716.7236181,644.5326633,4984.447236,0.301757412,0.603514774,0.052770928,-4,29496.88945,11835.45729,5134.929648,3320.407035,2856.331658,2648.829146,2510.658291,1190.276382,0,0.226234598,0.452469196,0.032636762,55410.43216,0.415771035,0.019407679,0.384451754,0.013078982,,,,,,,,,4842449664.469178,1877574824.374497,,2905469798.6815066,4783044623.056004,,4842449664.469178,2905469798.6815066,1877574824.374497,4783044623.056004,
,25094.1005,7428.758794,3005.407035,1819.065327,1463.718593,1267.582915,1123.296482,994.1306533,885.8040201,789.7035176,705.9095477,627.6432161,4983.080402,0.312526377,0.625052739,0.054808478,-3,28628.24121,11358.74372,4974.603015,3251.351759,2790.522613,2613.733668,2465.879397,1173.407035,0,0.237317497,0.47463503,0.034386387,53722.34171,0.436662111,0.020449691,0.404903452,0.013816212,,,,,,,,,4751768131.960211,1839775368.2739298,,2851060879.1761265,4690836247.450056,,4751768131.960211,2851060879.1761265,1839775368.2739298,4690836247.450056,
,24233.1608,7005.306533,2873.864322,1745.984925,1413.537688,1230.914573,1085.507538,970.5527638,862.4874372,770.3768844,690.281407,617.3467337,4967.0,0.322177457,0.64435501,0.056744529,-2,27805.69849,10930.13568,4810.366834,3175.316583,2744.030151,2558.115578,2435.507538,1152.226131,0,0.248309271,0.496618518,0.035952071,52038.8593,0.456569266,0.021367925,0.424877744,0.014527475,,,,,,,,,4652893414.720209,1802676562.2087362,,2791736048.832125,4594412611.040861,,4652893414.720209,2791736048.832125,1802676562.2087362,4594412611.040861,
,23356.0603,6602.768844,2730.150754,1680.316583,1356.311558,1188.788945,1053.643216,935.2613065,840.8291457,749.5678392,671.1457286,604.6733668,4942.603015,0.331209578,0.66241906,0.058578707,-1,26987.1608,10500.68844,4656.452261,3095.718593,2690.21608,2517.638191,2386.175879,1140.271357,0,0.258958864,0.517917719,0.037540016,50343.22111,0.47589797,0.022545594,0.444689965,0.015176912,,,,,,,,,4544565542.586023,1765456040.213141,,2726739325.551614,4492195365.764755,,4544565542.586023,2726739325.551614,1765456040.213141,4492195365.764755,
,22449.13568,6192.974874,2594.40201,1603.708543,1307.809045,1136.819095,1017.100503,906.8994975,810.2462312,730.1658291,653.3969849,586.4422111,4909.170854,0.339804201,0.679608407,0.060211473,0,26172.54774,10072.07538,4504.643216,3018.281407,2635.869347,2474.140704,2350.61809,1116.919598,0,0.269396749,0.538793548,0.039127782,48621.68342,0.494803714,0.023398164,0.463856834,0.015766071,,,,,,,,,4427853548.3918915,1728284029.680768,,2656712129.035135,4384996158.715902,,4427853548.3918915,2656712129.035135,1728284029.680768,4384996158.715902,
,21558.15578,5808.678392,2456.075377,1540.467337,1254.276382,1099.020101,969.7286432,875.0703518,784.6733668,702.8442211,636.1658291,570.7788945,4860.376884,0.347380849,0.694761714,0.061952362,1,25360.21106,9638.819095,4356.477387,2945.130653,2579.070352,2427.829146,2312.281407,1100.603015,0,0.27949095,0.55898191,0.040646906,46918.36683,0.512587131,0.024221166,0.482329106,0.016388462,,,,,,,,,4306604147.816849,1691473766.65985,,2583962488.6901093,4275436255.3499594,,4306604147.816849,2583962488.6901093,1691473766.65985,4275436255.3499594,
,20646.16583,5419.884422,2322.522613,1464.884422,1207.180905,1054.175879,938.4572864,831.6984925,756.3316583,680.8693467,611.5728643,554.4371859,4804.150754,0.354653387,0.709306729,0.063636704,2,24555.25628,9214.939698,4197.512563,2872.100503,2531.060302,2377.658291,2272.929648,1089.055276,0,0.288993623,0.577987296,0.042188278,45201.42211,0.530189075,0.025051385,0.499729136,0.017117641,,,,,,,,,4180229575.452117,1655580395.771943,,2508137745.2712703,4163718141.0432134,,4180229575.452117,2508137745.2712703,1655580395.771943,4163718141.0432134,
,19733.52764,5053.628141,2186.683417,1395.281407,1146.482412,1011.542714,898.5577889,803.8743719,718.4020101,654.6683417,591.3467337,533.0653266,4739.994975,0.361365794,0.722731583,0.064950441,3,23777.66834,8806.713568,4053.075377,2800.542714,2479.070352,2340.060302,2229.437186,1068.768844,0,0.298470834,0.596941643,0.04377254,43511.19598,0.546447045,0.025927989,0.516844658,0.017636343,,,,,,,,,4047070533.5334997,1619641130.121798,,2428242320.1200995,4047883450.2418976,,4047070533.5334997,2428242320.1200995,1619641130.121798,4047883450.2418976,
,18840.22613,4706.301508,2060.356784,1323.346734,1098.527638,960.5929648,859.6633166,769.8944724,692.7437186,620.8693467,569.4773869,514.8090452,4663.643216,0.367430206,0.734860392,0.066154497,4,23011.89447,8400.884422,3909.743719,2731.396985,2430.005025,2296.522613,2194.482412,1048.859296,0,0.307294678,0.614589362,0.045212369,41852.1206,0.562126623,0.026846324,0.532881513,0.018183388,,,,,,,,,3911254172.0625625,1584853382.446808,,2346752503.2375374,3931605885.6843452,,3911254172.0625625,2346752503.2375374,1584853382.446808,3931605885.6843452,
,17961.67337,4371.909548,1945.78392,1259.035176,1040.899497,919.7638191,816.4170854,736.3467337,661.9497487,598.4572864,538.9949749,495.3768844,4576.738693,0.373111688,0.746223307,0.067604187,5,22271.15578,8008.829146,3775.643216,2661.658291,2382.035176,2255.929648,2156.140704,1030.919598,0,0.315746915,0.631493864,0.046642281,40232.82915,0.575817286,0.027568131,0.548488307,0.018656898,,,,,,,,,3772091656.3220806,1550775435.8251028,,2263254993.793248,3814030429.618351,,3772091656.3220806,2263254993.793248,1550775435.8251028,3814030429.618351,
,17102.0201,4052.78392,1830.572864,1202.864322,993.0703518,871.8643216,780.3266332,697.7537688,632.1959799,571.4874372,518.0251256,468.959799,4482.115578,0.378304513,0.756609045,0.068798741,6,21547.54271,7635.165829,3629.572864,2597.924623,2333.120603,2215.261307,2119.562814,1016.934673,0,0.323794367,0.647588794,0.047920162,38649.56281,0.589825508,0.028332531,0.562893085,0.019201888,,,,,,,,,3632310942.4205723,1517784341.1034951,,2179386565.4523435,3697170906.5558386,,3632310942.4205723,2179386565.4523435,1517784341.1034951,3697170906.5558386,
,16253.17588,3757.165829,1712.19598,1137.432161,952.0502513,831.4472362,739.0301508,664.8291457,598.2311558,544.718593,494.1658291,449.8994975,4372.01005,0.383035266,0.766070598,0.070021611,7,20854.35176,7272.070352,3504.452261,2529.135678,2289.40201,2174.753769,2083.266332,1001.271357,0,0.331308688,0.662617377,0.049314478,37107.52764,0.603217362,0.029077503,0.576486523,0.01966815,,,,,,,,,3490516474.458819,1485559158.100786,,2094309884.6752913,3579869042.7760773,,3490516474.458819,2094309884.6752913,1485559158.100786,3579869042.7760773,
,15420.38693,3474.356784,1606.984925,1072.361809,900.5175879,794.6884422,703.4070352,628.8442211,569.5979899,515.201005,470.281407,428.5226131,4255.623116,0.387231362,0.774462653,0.071122227,8,20157.1005,6915.839196,3370.286432,2465.798995,2237.522613,2134.643216,2048.045226,984.9648241,0,0.338301166,0.676602276,0.050560433,35577.48744,0.615815236,0.029505488,0.589093352,0.020124163,,,,,,,,,3347062241.8018827,1452645489.9868736,,2008237345.0811296,3460882835.068003,,3347062241.8018827,2008237345.0811296,1452645489.9868736,3460882835.068003,
,14602.65829,3203.577889,1508.743719,1015.919598,849.8643216,750.2562814,670.7839196,597.6130653,536.638191,488.2060302,443.919598,405.9547739,4131.180905,0.391290432,0.782580814,0.072060553,9,19532.98492,6609.81407,3254.979899,2403.442211,2194.849246,2091.266332,2011.467337,967.1658291,0,0.345124261,0.690248583,0.051805165,34135.64322,0.626789769,0.029955648,0.601017859,0.02066581,,,,,,,,,3201327337.882662,1420961560.0220966,,1920796402.729597,3341757962.7516937,,3201327337.882662,1920796402.729597,1420961560.0220966,3341757962.7516937,
,13822.50754,2961.592965,1414.683417,959.8693467,806.0703518,707.3567839,631.0603015,569.0854271,509.8090452,461.0452261,419.4221106,382.3919598,4000.120603,0.39513004,0.790260156,0.072504927,10,18928.44221,6294.572864,3156.909548,2347.407035,2148.603015,2055.743719,1972.522613,952.6834171,0,0.351293523,0.702587106,0.053024647,32750.94975,0.636635834,0.030867565,0.612040005,0.021096569,,,,,,,,,3057220781.597719,1391088996.0370495,,1834332468.9586315,3225421464.995681,,3057220781.597719,1834332468.9586315,1391088996.0370495,3225421464.995681,
,13067.53769,2728.497487,1327.994975,908.919598,763.9798995,669.5979899,594.5929648,533.8140704,484.0,435.879397,396.2763819,361.1859296,3862.798995,0.398655548,0.797311136,0.073591768,11,18342.41206,5998.527638,3043.316583,2306.678392,2106.281407,2014.306533,1940.703518,932.5979899,0,0.357160663,0.714321337,0.054170107,31409.94975,0.646866528,0.031046413,0.622536156,0.021578649,,,,,,,,,2915413064.0236816,1361863427.1764994,,1749247838.414209,3111111265.5907083,,2915413064.0236816,1749247838.414209,1361863427.1764994,3111111265.5907083,
,12326.46734,2505.603015,1237.743719,860.9145729,722.2864322,633.201005,562.4522613,502.4422111,452.9447236,412.9145729,375.0753769,341.3768844,3719.512563,0.401793166,0.803586437,0.074373912,12,17798.22111,5724.492462,2943.869347,2252.201005,2080.522613,1978.668342,1902.613065,915.8542714,0,0.362667613,0.725335206,0.055458168,30124.68844,0.656313196,0.031779785,0.632482804,0.021925755,,,,,,,,,2775355829.99996,1334728654.6263804,,1665213497.999976,2999942152.626356,,2775355829.99996,1665213497.999976,1334728654.6263804,2999942152.626356,
