conversion,germline,ratio,avg_960_to_1010,avg_110_to_160
0.4,0.8,0.1,,0.16986778366013072
0.4,0.85,0.1,,0.1701008385620915
0.4,0.9,0.1,,0.16966515163398693
0.4,0.95,0.1,,0.16936536928104576
0.4,1.0,0.1,,0.16924831307189545
0.45,0.0,0.6,0.22069835098039217,
0.45,0.05,0.6,0.21688129934640524,
0.45,0.1,0.6,0.21261704575163398,
0.45,0.15,0.6,0.2091045954248366,
0.45,0.2,0.6,0.20522187973856212,
0.45,0.25,0.6,0.20317302287581698,
0.45,0.3,0.1,,0.20025829542483659
0.45,0.35,0.1,,0.19710888496732026
0.45,0.4,0.1,,0.19487349869281045
0.45,0.45,0.1,,0.19418853333333336
0.45,0.5,0.1,,0.1905994431372549
0.45,0.55,0.1,,0.1892185111111111
0.45,0.6,0.1,,0.1872621777777778
0.45,0.65,0.1,,0.18646217973856208
0.45,0.7,0.1,,0.18428355359477122
0.45,0.75,0.1,,0.1832146
0.45,0.8,0.1,,0.18068599019607842
0.45,0.85,0.1,,0.1808205176470588
0.45,0.9,0.1,,0.18059204509803922
0.45,0.95,0.1,,0.17772792418300654
0.45,1.0,0.1,,0.1768846745098039
0.5,0.0,0.6,0.22726810980392156,
0.5,0.05,0.6,0.224377868627451,
0.5,0.1,0.6,0.22063299281045753,
0.5,0.15,0.6,0.2167559215686274,
0.5,0.2,0.6,0.21327635816993465,
0.5,0.25,0.6,0.20931327908496733,
0.5,0.3,0.1,,0.2075394882352941
0.5,0.35,0.1,,0.20401481764705884
0.5,0.4,0.1,,0.20117091960784314
0.5,0.45,0.1,,0.19791663071895424
0.5,0.5,0.1,,0.1954445973856209
0.5,0.55,0.1,,0.1946226477124183
0.5,0.6,0.1,,0.192254014379085
0.5,0.65,0.1,,0.1914707908496732
0.5,0.7,0.1,,0.19219741503267976
0.5,0.75,0.1,,0.19235581111111114
0.5,0.8,0.1,,0.19261283986928107
0.5,0.85,0.1,,0.19436385816993465
0.5,0.9,0.1,,0.19656529607843135
0.5,0.95,0.1,,0.1954443431372549
0.5,1.0,0.1,,0.19759671045751634
0.55,0.0,0.6,0.30043426209150326,
0.55,0.05,0.6,0.29650595816993464,
0.55,0.1,0.6,0.2953220052287582,
0.55,0.15,0.6,0.2945003366013072,
0.55,0.2,0.6,0.29349233071895425,
0.55,0.25,0.6,0.29300063790849673,
0.55,0.3,0.1,,0.2922870836601307
0.55,0.35,0.1,,0.29121601503267974
0.55,0.4,0.1,,0.28968422156862744
0.55,0.45,0.1,,0.28862099019607845
0.55,0.5,0.1,,0.2873778732026144
0.55,0.55,0.1,,0.2857737385620915
0.55,0.6,0.1,,0.28349403594771244
0.55,0.65,0.1,,0.2822668882352941
0.55,0.7,0.1,,0.281329408496732
0.55,0.75,0.1,,0.2780037862745098
0.55,0.8,0.1,,0.2758296006535948
0.55,0.85,0.1,,0.274690939869281
0.55,0.9,0.1,,0.2730657758169935
0.55,0.95,0.1,,0.27112441045751634
0.55,1.0,0.1,,0.27080017712418303
0.6,0.0,0.6,0.3092525091503268,
0.6,0.05,0.6,0.31326835359477123,
0.6,0.1,0.6,0.32279302810457516,
0.6,0.15,0.6,0.3323496705882353,
0.6,0.2,0.6,0.3489196307189542,
0.6,0.25,0.6,0.35571228039215685,
0.6,0.3,0.1,,0.36211942222222226
0.6,0.35,0.1,,0.3622935849673203
0.6,0.4,0.1,,0.364635468627451
0.6,0.45,0.1,,0.36826573267973856
0.6,0.5,0.1,,0.3653157483660131
0.6,0.55,0.1,,0.3644314620915033
0.6,0.6,0.1,,0.3636658
0.6,0.65,0.1,,0.36159287124183004
0.6,0.7,0.1,,0.3592724248366013
0.6,0.75,0.1,,0.3574150941176471
0.6,0.8,0.1,,0.3575459333333333
0.6,0.85,0.1,,0.35422509019607845
0.6,0.9,0.1,,0.3516569450980392
0.6,0.95,0.1,,0.3501058535947712
0.6,1.0,0.1,,0.3506728679738563
0.65,0.0,0.6,0.41442222352941177,
0.65,0.05,0.6,0.41023204967320265,
0.65,0.1,0.6,0.4065806601307189,
0.65,0.15,0.6,0.40123559738562087,
0.65,0.2,0.6,0.39823145294117646,
0.65,0.25,0.6,0.3960581274509804,
0.65,0.3,0.1,,0.3930656653594771
0.65,0.35,0.1,,0.39110717973856207
0.65,0.4,0.1,,0.3892214359477124
0.65,0.45,0.1,,0.38729040130718956
0.65,0.5,0.1,,0.38445056732026145
0.65,0.55,0.1,,0.38336687189542484
0.65,0.6,0.1,,0.3821999503267974
0.65,0.65,0.1,,0.3813138738562092
0.65,0.7,0.1,,0.3787320039215686
0.65,0.75,0.1,,0.3783733934640523
0.65,0.8,0.1,,0.3775375496732026
0.65,0.85,0.1,,0.3770706098039216
0.65,0.9,0.1,,0.3754624078431373
0.65,0.95,0.1,,0.37413641633986927
0.65,1.0,0.1,,0.37198381699346406
0.7,0.0,0.6,0.4593886705882353,
0.7,0.05,0.6,0.45628906143790854,
0.7,0.1,0.6,0.45470473398692807,
0.7,0.15,0.6,0.4530041091503268,
0.7,0.2,0.6,0.4520193098039215,
0.7,0.25,0.6,0.45033269084967315,
0.7,0.3,0.1,,0.44859824117647057
0.7,0.35,0.1,,0.447978908496732
0.7,0.4,0.1,,0.44731801241830066
0.7,0.45,0.1,,0.4468090901960784
0.7,0.5,0.1,,0.44614730392156865
0.7,0.55,0.1,,0.44585854248366014
0.7,0.6,0.1,,0.44525170130718955
0.7,0.65,0.1,,0.44467973660130716
0.7,0.7,0.1,,0.4445597183006536
0.7,0.75,0.1,,0.4437657346405229
0.7,0.8,0.1,,0.4431253196078432
0.7,0.85,0.1,,0.44266426666666664
0.7,0.9,0.1,,0.44029498954248364
0.7,0.95,0.1,,0.4404543921568627
0.7,1.0,0.1,,0.43899069019607845
0.75,0.0,0.6,0.562476705882353,
0.75,0.05,0.6,0.5609330287581699,
0.75,0.1,0.6,0.5602013013071896,
0.75,0.15,0.6,0.5589604444444445,
0.75,0.2,0.6,0.5575439869281046,
0.75,0.25,0.6,0.5569103130718954,
0.75,0.3,0.1,,0.5561801150326797
0.75,0.35,0.1,,0.5558420647058824
0.75,0.4,0.1,,0.554332774509804
0.75,0.45,0.1,,0.5533285980392156
0.75,0.5,0.1,,0.5530589320261438
0.75,0.55,0.1,,0.5524489130718955
0.75,0.6,0.1,,0.5512052797385621
0.75,0.65,0.1,,0.5507310522875817
0.75,0.7,0.1,,0.5488853568627451
0.75,0.75,0.1,,0.5483580431372549
0.75,0.8,0.1,,0.5467932633986928
0.75,0.85,0.1,,0.5460807189542484
0.75,0.9,0.1,,0.5437471470588235
0.75,0.95,0.1,,0.5446347758169935
0.75,1.0,0.1,,0.5412615411764706
0.8,0.0,0.6,0.6325261104575165,
0.8,0.05,0.6,0.6309112790849672,
0.8,0.1,0.6,0.6299769980392156,
0.8,0.15,0.6,0.627597877124183,
0.8,0.2,0.6,0.6263339163398692,
0.8,0.25,0.6,0.623874005882353,
0.8,0.3,0.1,,0.6218304124183007
0.8,0.35,0.1,,0.6219049594771242
0.8,0.4,0.1,,0.6186067267973857
0.8,0.45,0.1,,0.6181457254901961
0.8,0.5,0.1,,0.6169443816993464
0.8,0.55,0.1,,0.6142021732026144
0.8,0.6,0.1,,0.6137324908496732
0.8,0.65,0.1,,0.6120191052287581
0.8,0.7,0.1,,0.6123702117647059
0.8,0.75,0.1,,0.6110448745098039
0.8,0.8,0.1,,0.611334185620915
0.8,0.85,0.1,,0.6098721405228759
0.8,0.9,0.1,,0.6086979267973855
0.8,0.95,0.1,,0.6087162320261438
0.8,1.0,0.1,,0.6080986764705882
0.85,0.0,0.6,0.7188749281045752,
0.85,0.05,0.6,0.7177803176470587,
0.85,0.1,0.6,0.7170975647058824,
0.85,0.15,0.6,0.71564527124183,
0.85,0.2,0.6,0.7148807104575163,
0.85,0.25,0.6,0.7127327071895425,
0.85,0.3,0.1,,0.7119777359477124
0.85,0.35,0.1,,0.7112417431372549
0.85,0.4,0.1,,0.7106817647058823
0.85,0.45,0.1,,0.7091918535947712
0.85,0.5,0.1,,0.7085639326797385
0.85,0.55,0.1,,0.7086771202614379
0.85,0.6,0.1,,0.7074634496732026
0.85,0.65,0.1,,0.7061479392156863
0.85,0.7,0.1,,0.7045348614379084
0.85,0.75,0.1,,0.7058065300653594
0.85,0.8,0.1,,0.7029700607843137
0.85,0.85,0.1,,0.7036365620915033
0.85,0.9,0.1,,0.7045928339869281
0.85,0.95,0.1,,0.7011529705882353
0.85,1.0,0.1,,0.7020911294117647
0.9,0.0,0.6,0.8082562908496732,
0.9,0.05,0.6,0.8054670790849674,
0.9,0.1,0.6,0.8056434464052288,
0.9,0.15,0.6,0.8032575176470588,
0.9,0.2,0.6,0.8019699274509803,
0.9,0.25,0.6,0.8035585901960783,
0.9,0.3,0.1,,0.8030560352941176
0.9,0.35,0.1,,0.8012925039215687
0.9,0.4,0.1,,0.8004387464052287
0.9,0.45,0.1,,0.8016292751633987
0.9,0.5,0.1,,0.7993079888888889
0.9,0.55,0.1,,0.7991591333333333
0.9,0.6,0.1,,0.7959027895424836
0.9,0.65,0.1,,0.7982011888888889
0.9,0.7,0.1,,0.797089951633987
0.9,0.75,0.1,,0.7951869294117647
0.9,0.8,0.1,,0.7958857013071896
0.9,0.85,0.1,,0.7938296627450981
0.9,0.9,0.1,,0.7922656633986928
0.9,0.95,0.1,,0.7920524464052288
0.9,1.0,0.1,,0.7918851183006536
0.95,0.0,0.6,0.9013925647058822,
0.95,0.05,0.6,0.9003647235294118,
0.95,0.1,0.6,0.8998575098039215,
0.95,0.15,0.6,0.900414591503268,
0.95,0.2,0.6,0.9001867954248366,
0.95,0.25,0.6,0.8984742869281045,
0.95,0.3,0.1,,0.8984267607843137
0.95,0.35,0.1,,0.8987403810457516
0.95,0.4,0.1,,0.8992234993464052
0.95,0.45,0.1,,0.8999950411764706
0.95,0.5,0.1,,0.8982510601307189
0.95,0.55,0.1,,0.8999270450980392
0.95,0.6,0.1,,0.8964168568627451
0.95,0.65,0.1,,0.8976923248366013
0.95,0.7,0.1,,0.8972094516339869
0.95,0.75,0.1,,0.898403962745098
0.95,0.8,0.1,,0.8977869509803921
0.95,0.85,0.1,,0.8979815176470588
0.95,0.9,0.1,,0.8974967803921569
0.95,0.95,0.1,,0.8938513379084968
0.95,1.0,0.1,,0.8956190516339869
1.0,0.0,0.6,1.0,
1.0,0.05,0.6,1.0,
1.0,0.1,0.6,1.0,
1.0,0.15,0.6,1.0,
1.0,0.2,0.6,1.0,
1.0,0.25,0.6,1.0,
1.0,0.3,0.1,,1.0
1.0,0.35,0.1,,1.0
1.0,0.4,0.1,,1.0
1.0,0.45,0.1,,1.0
1.0,0.5,0.1,,1.0
1.0,0.55,0.1,,1.0
1.0,0.6,0.1,,1.0
1.0,0.65,0.1,,1.0
1.0,0.7,0.1,,1.0
1.0,0.75,0.1,,1.0
1.0,0.8,0.1,,1.0
1.0,0.85,0.1,,1.0
1.0,0.9,0.1,,1.0
1.0,0.95,0.1,,1.0
1.0,1.0,0.1,,1.0
