 ,Poly_size,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,poly_rate_dr,poly_carrier,poly_r2,gen,mono_size,p13,p14,p15,p16,p17,p18,p19,p20,mono_rate_dr,mono_carrier,mono_r2,total,poly_mate_dr,poly_mate_r2,mono_mate_dr,mono_mate_r2,p40,p41,p42,p43,p44,p45,p46,p47,Poly_total_ants,Mono_total_ants,Native_total_ants,Poly_ant_biomass,Total_ants,Native,Poly_total_ants,Poly_ant_biomass,Mono_total_ants,Total_ant_biomass,Native_ant_biomss
,29981.07538,10688.35678,4177.909548,2231.21608,1665.688442,1398.768844,1206.522613,1044.497487,909.9849246,793.5879397,695.2160804,609.3969849,4559.929648,0.0,0.0,0.0,-29,48843.19598,21176.1407,8704.899497,5245.105528,4347.356784,3973.165829,3685.844221,1710.683417,0,0.0,0.0,0.0,78824.27136,1.0,0.0,1.0,0.0,,,,,,,,,4928954591.809841,2877077564.47911,,2957372755.0859046,5834450319.565014,,4928954591.809841,2957372755.0859046,2877077564.47911,5834450319.565014,
,30543.25628,11505.59799,3900.949749,2296.864322,1685.738693,1391.125628,1198.678392,1042.271357,905.4020101,789.798995,690.6733668,606.9547739,4529.201005,0.0,0.0,0.0,-28,47967.42714,20740.20603,8563.623116,5194.005025,4234.165829,3888.678392,3642.934673,1703.81407,0,0.0,0.0,0.0,78510.68342,0.146974382,0.0,0.137875281,0.0,,,,,,,,,4920809477.834931,2829951931.0002937,,2952485686.7009587,5782437617.701252,,4920809477.834931,2952485686.7009587,2829951931.0002937,5782437617.701252,
,30688.94975,11469.56784,4161.773869,2155.98995,1742.879397,1416.432161,1196.633166,1039.894472,906.3768844,788.5075377,689.0351759,604.5226131,4517.336683,0.0064447,0.012889403,0.0,-27,47222.03518,20436.85427,8343.773869,5153.60804,4217.613065,3808.150754,3576.80402,1685.231156,0,0.006460835,0.012921672,0.0,77910.98492,0.195362688,0.0,0.220848337,0.0,,,,,,,,,4929750083.807953,2789364596.416143,,2957850050.2847714,5747214646.700914,,4929750083.807953,2957850050.2847714,2789364596.416143,5747214646.700914,
,30811.44724,11504.50251,4150.422111,2289.703518,1640.271357,1465.61809,1219.623116,1037.512563,906.5025126,793.0150754,688.8090452,604.4170854,4511.050251,0.017120283,0.034240565,7.36e-05,-26,46536.44221,20174.97487,8214.924623,4996.055276,4184.688442,3796.226131,3509.241206,1660.331658,0,0.022191745,0.044383486,0.0,77347.88945,0.214663206,4.2e-07,0.28948891,0.0,,,,,,,,,4944953340.179399,2750510085.3702183,,2966972004.107639,5717482089.477858,,4944953340.179399,2966972004.107639,2750510085.3702183,5717482089.477858,
,30937.38191,11536.51256,4173.251256,2280.58794,1738.38191,1378.045226,1262.170854,1057.592965,904.1005025,793.6984925,693.9346734,603.9296482,4515.175879,0.030577893,0.061155792,0.000265712,-25,45890.00503,19917.23618,8112.396985,4912.070352,4055.241206,3767.326633,3496.939698,1628.79397,0,0.048794457,0.09758892,6.35e-06,76827.38693,0.227121201,5.47e-06,0.354081653,2.9e-06,,,,,,,,,4966141325.360434,2711177188.313084,,2979684795.21626,5690861983.529345,,4966141325.360434,2979684795.21626,2711177188.313084,5690861983.529345,
,31054.71859,11547.86935,4194.949749,2300.286432,1729.20603,1459.266332,1185.231156,1096.020101,922.9296482,790.9648241,696.0502513,609.678392,4522.266332,0.046252671,0.092505339,0.000566122,-24,45183.15075,19562.43216,8023.487437,4861.075377,3988.341709,3650.316583,3472.603015,1624.894472,0,0.084143095,0.168286181,3.4e-05,76237.86935,0.239811844,2.26e-05,0.417008709,5.68e-06,,,,,,,,,4991340620.713001,2670608727.108102,,2994804372.4278007,5665413099.535902,,4991340620.713001,2994804372.4278007,2670608727.108102,5665413099.535902,
,31160.87437,11550.71859,4200.271357,2319.442211,1750.165829,1452.21608,1257.316583,1027.321608,954.7236181,807.0150754,693.1507538,611.4924623,4537.040201,0.064586137,0.129172281,0.000981547,-23,44313.60302,19098.8392,7877.567839,4813.613065,3951.492462,3592.386935,3366.025126,1613.678392,0,0.126070704,0.252141377,0.000122362,75474.47739,0.256020126,6.01e-05,0.452054628,1.24e-05,,,,,,,,,5019103558.2832155,2625715672.996147,,3011462134.969929,5637177807.966076,,5019103558.2832155,3011462134.969929,2625715672.996147,5637177807.966076,
,31204.45729,11499.41206,4210.065327,2326.713568,1763.718593,1470.703518,1250.025126,1090.572864,895.2663317,835.718593,707.5376884,609.2713568,4545.452261,0.086147997,0.172296,0.00153732,-22,43183.60302,18395.01508,7699.648241,4733.994975,3918.894472,3561.346734,3310.658291,1564.045226,0,0.162609955,0.325219829,0.00028205,74388.0603,0.141714553,0.000139274,0.34018308,3.95e-05,,,,,,,,,5044412651.677843,2582091882.742005,,3026647591.0067058,5608739473.748711,,5044412651.677843,3026647591.0067058,2582091882.742005,5608739473.748711,
,31209.0201,11432.54774,4197.733668,2335.929648,1770.532663,1480.562814,1264.688442,1083.79397,951.1356784,782.4020101,732.160804,622.1658291,4555.366834,0.107218688,0.214437427,0.002198426,-21,42011.92965,17737.94472,7429.060302,4633.135678,3857.809045,3531.341709,3285.452261,1537.18593,0,0.187437322,0.374874613,0.000615842,73220.94975,0.14336503,0.000260909,0.290068035,7.64e-05,,,,,,,,,5068126051.705683,2540117042.733073,,3040875631.0234094,5580992673.756483,,5068126051.705683,3040875631.0234094,2540117042.733073,5580992673.756483,
,31100.9397,11274.0402,4177.41206,2328.874372,1778.939698,1489.914573,1274.01005,1096.603015,944.321608,831.9899497,686.3316583,643.6532663,4574.849246,0.131078613,0.262157226,0.002935932,-20,40732.29648,17057.24121,7167.190955,4471.261307,3776.567839,3478.251256,3256.79397,1524.98995,0,0.207463794,0.414927548,0.001192394,71833.23618,0.179989528,0.000419231,0.263412,0.000139292,,,,,,,,,5088375940.143555,2489562296.211154,,3053025564.0861325,5542587860.297287,,5088375940.143555,3053025564.0861325,2489562296.211154,5542587860.297287,
