 ,Poly_size,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,poly_rate_dr,poly_carrier,poly_r2,gen,mono_size,p13,p14,p15,p16,p17,p18,p19,p20,mono_rate_dr,mono_carrier,mono_r2,total,poly_mate_dr,poly_mate_r2,mono_mate_dr,mono_mate_r2,p40,p41,p42,p43,p44,p45,p46,p47,Poly_total_ants,Mono_total_ants,Native_total_ants,Poly_ant_biomass,Total_ants,Native,Poly_total_ants,Poly_ant_biomass,Mono_total_ants,Total_ant_biomass,Native_ant_biomss
,29987.83417,10698.74874,4178.924623,2227.824121,1662.120603,1398.894472,1207.824121,1046.984925,910.4070352,793.4723618,693.0100503,608.678392,4560.944724,0.0,0.0,0.0,-29,48833.68844,21180.03518,8690.437186,5249.070352,4343.638191,3976.386935,3684.914573,1709.20603,0,0.0,0.0,0.0,78821.52261,1.0,0.0,1.0,0.0,,,,,,,,,4928580255.417688,2876615929.717681,,2957148153.2506127,5833764082.968294,,4928580255.417688,2957148153.2506127,2876615929.717681,5833764082.968294,
,30537.07035,11492.86432,3903.41206,2302.306533,1681.954774,1390.60804,1199.155779,1043.045226,907.7839196,791.6281407,689.9547739,602.8944724,4531.462312,0.0,0.0,0.0,-28,47975.17085,20736.60804,8569.095477,5197.396985,4236.256281,3887.457286,3647.266332,1701.090452,0,0.0,0.0,0.0,78512.24121,0.12086203,0.0,0.113197136,0.0,,,,,,,,,4921405261.002243,2830653234.2693515,,2952843156.6013455,5783496390.870697,,4921405261.002243,2952843156.6013455,2830653234.2693515,5783496390.870697,
,30705.44724,11478.87437,4170.150754,2158.648241,1747.40201,1412.582915,1195.628141,1037.673367,905.6180905,791.9899497,690.5628141,602.6331658,4513.683417,0.005308605,0.010617206,0.0,-27,47225.56281,20436.31658,8342.673367,5153.733668,4216.39196,3807.864322,3577.135678,1691.447236,0,0.005264507,0.010529014,0.0,77931.01005,0.161104548,0.0,0.181444638,0.0,,,,,,,,,4929201209.214055,2790244646.2857842,,2957520725.528433,5747765371.814217,,4929201209.214055,2957520725.528433,2790244646.2857842,5747765371.814217,
,30790.89447,11485.31156,4153.658291,2292.0,1641.145729,1468.120603,1214.874372,1036.336683,904.1708543,790.6432161,693.0301508,604.839196,4506.763819,0.013495424,0.026990851,0.000365693,-26,46546.91457,20188.31156,8211.994975,4994.130653,4187.201005,3796.291457,3508.256281,1660.728643,0,0.018193251,0.036386509,0.0,77337.80905,0.176609191,1.27e-06,0.238401784,0.0,,,,,,,,,4942677341.812143,2750632234.70201,,2965606405.087286,5716238639.789296,,4942677341.812143,2965606405.087286,2750632234.70201,5716238639.789296,
,30886.00503,11488.84422,4162.557789,2289.100503,1741.703518,1380.447236,1262.371859,1053.135678,904.1256281,790.4572864,693.0703518,608.4824121,4511.708543,0.023078466,0.046156937,0.001113478,-25,45901.79899,19910.77387,8123.21608,4918.140704,4053.61809,3770.361809,3497.487437,1628.201005,0,0.040078118,0.080156235,3.13e-05,76787.80402,0.185488779,2.95e-05,0.291208558,5.79e-06,,,,,,,,,4965026073.469309,2712130453.157134,,2979015644.0815854,5691146097.23872,,4965026073.469309,2979015644.0815854,2712130453.157134,5691146097.23872,
,30965.28643,11480.57789,4173.346734,2295.778894,1737.633166,1462.994975,1188.090452,1095.140704,917.6180905,789.9798995,692.9849246,608.2462312,4522.894472,0.033106623,0.06621325,0.002232475,-24,45200.28141,19569.78894,8019.211055,4867.78392,3995.115578,3649.58794,3475.798995,1622.994975,0,0.069218663,0.138437307,0.000184873,76165.56784,0.193623196,0.000113481,0.342215196,2.49e-05,,,,,,,,,4988686171.1060505,2671979595.41653,,2993211702.66363,5665191298.08016,,4988686171.1060505,2993211702.66363,2671979595.41653,5665191298.08016,
,31037.1206,11465.21106,4181.60804,2304.547739,1746.160804,1460.366834,1259.38191,1030.879397,952.8844221,802.4673367,692.839196,608.2311558,4532.542714,0.043947458,0.087894914,0.003549075,-23,44374.21106,19146.43216,7893.758794,4811.035176,3951.125628,3597.693467,3364.437186,1609.728643,0,0.103628708,0.207257377,0.000590812,75411.33166,0.204202965,0.000260534,0.370091362,5.96e-05,,,,,,,,,5012823348.160309,2626266104.852746,,3007694008.8961854,5633960113.748932,,5012823348.160309,3007694008.8961854,2626266104.852746,5633960113.748932,
,31058.83417,11409.14573,4181.839196,2311.743719,1754.201005,1468.492462,1257.849246,1091.60804,897.9648241,832.7487437,703.8844221,608.7286432,4540.628141,0.056238908,0.112477844,0.005015218,-22,43339.50754,18505.80402,7730.869347,4747.19598,3913.58794,3559.407035,3318.914573,1563.728643,0,0.133611241,0.267222467,0.001440168,74398.34171,0.099843019,0.000571283,0.271522256,0.000151004,,,,,,,,,5035714560.039751,2585295650.779298,,3021428736.0238504,5606724386.803148,,5035714560.039751,3021428736.0238504,2585295650.779298,5606724386.803148,
,31074.67337,11365.89447,4163.889447,2316.869347,1760.085427,1474.954774,1264.311558,1089.336683,951.5276382,787.0552764,731.5075377,618.3768844,4550.864322,0.066619775,0.133239533,0.006790251,-21,42175.49749,17834.8392,7475.844221,4649.477387,3864.281407,3528.160804,3282.758794,1540.135678,0,0.152785121,0.305570241,0.003137437,73250.17085,0.090046957,0.000917127,0.222635824,0.000282689,,,,,,,,,5058289058.027231,2543888003.562024,,3034973434.8163385,5578861438.378363,,5058289058.027231,3034973434.8163385,2543888003.562024,5578861438.378363,
,31030.13065,11286.11558,4151.964824,2307.005025,1759.824121,1478.306533,1268.100503,1095.346734,949.1356784,833.160804,690.4472362,642.6432161,4568.080402,0.07811822,0.156236472,0.008543207,-20,40880.40201,17106.63819,7216.61809,4502.522613,3793.080402,3483.773869,3252.532663,1525.236181,0,0.166802844,0.333605643,0.005840882,71910.53266,0.107214365,0.001410543,0.190707965,0.000474394,,,,,,,,,5073993418.888245,2495951464.8473287,,3044396051.332947,5540347516.180275,,5073993418.888245,3044396051.332947,2495951464.8473287,5540347516.180275,
